1	6 
2	8 
3	4 
4	14 
5	7 
6	9 
7	6 
8	16 
9	13 
10	9 
11	4 
12	24 
13	2 
14	21 
15	16 
16	14 
17	5 
18	6 
19	10 
20	17 
21	16 
22	10 
23	14 
24	1 
25	14 
26	1 
27	7 
28	2 
29	10 
30	5 
31	3 
32	19 
33	18 
34	9 
35	23 
36	21 
37	12 
38	24 
39	22 
40	13 
41	5 
42	13 
43	5 
44	11 
45	3 
46	3 
47	18 
48	23 
49	7 
50	4 
51	20 
52	1 
53	2 
54	20 
55	10 
56	3 
57	11 
58	2 
59	11 
60	2 
61	5 
62	21 
63	15 
64	12 
65	16 
66	10 
67	24 
68	4 
69	19 
70	15 
71	17 
72	5 
73	11 
74	7 
75	18 
76	12 
77	20 
78	11 
79	17 
80	17 
81	22 
82	14 
83	12 
84	17 
85	22 
86	2 
87	10 
88	18 
89	22 
90	22 
91	5 
92	17 
93	8 
94	19 
95	2 
96	2 
97	22 
98	18 
99	14 
100	15 
101	7 
102	15 
103	2 
104	9 
105	15 
106	20 
107	21 
108	16 
109	21 
110	7 
111	1 
112	13 
113	22 
114	12 
115	8 
116	8 
117	8 
118	23 
119	23 
120	24 
121	5 
122	20 
123	11 
124	8 
125	13 
126	18 
127	9 
128	13 
129	1 
130	14 
131	23 
132	10 
133	24 
134	23 
135	11 
136	7 
137	24 
138	1 
139	17 
140	19 
141	8 
142	22 
143	19 
144	22 
145	10 
146	17 
147	21 
148	17 
149	15 
150	15 
151	9 
152	8 
153	23 
154	5 
155	9 
156	24 
157	1 
158	21 
159	1 
160	7 
161	1 
162	19 
163	24 
164	7 
165	21 
166	1 
167	9 
168	24 
169	15 
170	18 
171	8 
172	24 
173	5 
174	5 
175	18 
176	22 
177	19 
178	18 
179	18 
180	18 
181	7 
182	11 
183	2 
184	11 
185	11 
186	1 
187	11 
188	19 
189	2 
190	24 
191	7 
192	22 
193	19 
194	22 
195	19 
196	18 
197	19 
198	19 
199	19 
200	19 
