1	111
1	987
2	194
2	285
3	632
3	772
4	960
4	968
5	104
5	613
6	915
6	950
7	87
7	488
8	747
8	758
9	531
9	999
10	653
10	995
11	859
11	938
12	970
12	982
13	805
13	887
14	226
14	499
15	414
15	949
16	991
16	996
17	246
17	860
18	980
18	987
19	785
19	889
20	100
20	126
21	934
21	981
22	257
22	518
23	668
23	998
24	564
24	780
25	147
25	968
26	55
26	481
27	933
27	976
28	526
28	609
29	90
29	665
30	988
30	994
31	679
31	719
32	945
32	992
33	561
33	816
34	618
34	821
35	841
35	902
36	789
36	825
37	828
37	981
38	909
38	917
39	897
39	972
40	500
40	915
41	782
41	937
42	868
42	874
43	964
43	971
44	932
44	996
45	556
45	955
46	648
46	963
47	992
47	995
48	759
48	936
49	163
50	596
50	866
51	992
51	995
52	221
52	606
53	662
53	881
54	957
54	974
55	26
55	784
56	373
56	479
57	886
57	949
58	480
58	731
59	465
59	468
60	244
60	950
61	770
61	976
62	650
62	911
63	810
63	949
64	313
64	334
65	983
65	998
66	980
66	995
67	988
67	994
68	983
68	998
69	168
69	589
70	690
70	738
71	186
71	441
72	990
72	997
73	437
73	609
74	926
74	959
75	762
75	998
76	939
76	988
77	691
77	699
78	805
78	887
79	989
79	991
80	356
80	468
81	720
81	963
82	997
82	1000
83	480
83	731
84	486
84	960
85	341
85	367
86	246
86	266
87	7
87	488
88	715
88	741
89	928
89	999
90	29
90	966
91	989
91	991
92	754
92	873
93	784
93	822
94	161
94	822
95	961
95	976
96	971
96	975
97	940
97	974
98	796
98	937
99	988
99	994
100	20
100	126
101	873
101	921
102	988
102	994
103	330
103	414
104	5
104	858
105	560
105	592
106	324
106	459
107	991
107	996
108	471
108	611
109	506
109	677
110	997
110	1000
111	1
111	918
112	823
112	915
113	491
113	957
114	983
114	998
115	890
115	937
116	977
116	982
117	980
117	987
118	575
118	861
119	739
119	979
120	160
120	472
121	172
121	784
122	645
122	839
123	731
124	964
124	971
125	925
125	968
126	20
126	100
127	717
127	778
128	789
128	877
129	139
129	643
130	867
130	920
131	398
131	950
132	323
132	618
133	192
133	808
134	962
134	980
135	710
135	963
136	803
136	938
137	606
137	931
138	898
138	941
139	129
139	643
140	983
140	998
141	941
141	944
142	717
142	778
143	980
143	987
144	448
144	908
145	891
145	942
146	942
146	946
147	25
147	995
148	676
148	767
149	944
149	958
150	548
150	691
151	204
151	564
152	491
152	708
153	908
153	913
154	630
154	909
155	604
155	763
156	703
156	874
157	967
157	993
158	980
158	987
159	980
159	987
160	120
160	526
161	94
161	784
162	874
162	927
163	49
163	433
164	632
164	772
165	868
165	874
166	915
166	950
167	292
167	339
168	69
168	754
169	353
169	560
170	502
170	992
171	886
171	949
172	121
172	595
173	642
173	858
174	992
174	995
175	948
175	976
176	985
176	996
177	852
177	940
178	539
178	656
179	933
179	961
180	476
180	959
181	904
181	957
182	561
182	816
183	947
183	999
184	250
184	887
185	880
185	941
186	71
186	499
187	267
187	750
188	896
188	946
189	642
189	858
190	851
190	999
191	918
191	981
192	133
192	904
193	514
193	657
194	2
194	285
195	887
195	896
196	683
196	851
197	844
197	972
198	399
198	643
199	718
199	949
200	579
200	839
201	943
201	972
202	705
202	974
203	947
203	999
204	151
204	564
205	933
205	961
206	842
206	957
207	970
207	982
208	988
208	994
209	860
209	958
210	872
210	894
211	960
211	968
212	434
212	909
213	983
213	998
214	991
214	996
215	977
215	982
216	885
216	910
217	780
217	978
218	885
218	910
219	989
219	996
220	492
220	597
221	52
221	568
222	955
222	978
223	969
223	992
224	870
224	910
225	604
225	763
226	14
226	978
227	859
227	938
228	872
228	894
229	843
229	945
230	943
230	958
231	931
231	963
232	943
232	972
233	820
233	932
234	997
234	1000
235	997
235	1000
236	983
236	998
237	988
237	994
238	908
238	913
239	697
239	809
240	502
240	752
241	349
241	446
242	288
242	381
243	961
243	976
244	60
244	950
245	775
245	932
246	17
246	86
247	980
247	987
248	988
248	994
249	338
249	455
250	184
250	963
251	356
251	468
252	820
252	932
253	603
253	808
254	964
254	971
255	819
255	999
256	978
256	993
257	22
257	788
258	964
258	971
259	286
259	568
260	494
260	789
261	943
261	972
262	904
262	974
263	431
263	889
264	267
264	750
265	747
265	758
266	86
266	999
267	187
267	264
268	960
268	968
269	639
269	915
270	914
270	959
271	983
271	998
272	814
272	993
273	392
273	981
274	279
274	936
275	944
275	965
276	613
276	758
277	455
277	535
278	378
278	432
279	274
279	936
280	926
280	959
281	600
281	714
282	510
282	908
283	483
283	927
284	773
284	788
285	2
285	194
286	259
286	568
287	301
287	873
288	242
288	381
289	718
289	886
290	839
290	850
291	898
291	958
292	167
292	408
293	985
293	989
294	929
294	950
295	942
295	946
296	808
296	938
297	792
297	936
298	701
298	757
299	993
299	1000
300	908
300	913
301	287
301	873
302	512
302	913
303	970
303	977
304	912
304	999
305	862
305	994
306	924
306	956
307	474
307	616
308	634
308	739
309	928
309	999
310	485
310	927
311	827
311	987
312	961
312	976
313	64
313	980
314	922
314	959
315	438
315	499
316	800
316	972
317	983
317	998
318	884
318	994
319	599
319	772
320	527
320	778
321	408
321	612
322	810
322	886
323	132
323	846
324	106
324	656
325	350
325	997
326	757
326	998
327	988
327	994
328	590
328	750
329	689
329	913
330	103
330	931
331	732
331	932
332	901
332	974
333	721
333	974
334	64
334	929
335	988
335	994
336	474
336	616
337	853
337	909
338	249
338	535
339	167
339	910
340	489
340	927
341	85
341	367
342	964
342	971
343	967
343	978
344	682
344	866
345	985
345	996
346	985
346	996
347	363
347	397
348	940
348	974
349	241
349	446
350	325
350	908
351	683
351	873
352	872
352	894
353	169
353	592
354	983
354	998
355	547
355	763
356	80
356	251
357	991
357	996
358	726
358	890
359	492
359	608
360	595
360	963
361	820
361	932
362	472
362	701
363	347
363	397
364	969
364	995
365	571
365	866
366	939
366	997
367	85
367	341
368	934
368	981
369	991
369	996
370	556
370	936
371	878
371	993
372	669
372	917
373	56
373	479
374	530
374	719
375	942
375	946
376	967
376	993
377	747
377	882
378	278
378	432
379	882
379	999
380	922
380	926
381	242
381	288
382	717
382	778
383	916
383	935
384	840
384	846
385	804
385	999
386	909
386	925
387	607
388	725
388	797
389	992
389	995
390	981
390	990
391	899
391	998
392	273
392	605
393	878
393	993
394	861
394	983
395	622
395	809
396	738
397	347
397	363
398	131
398	950
399	198
399	643
400	530
400	719
401	990
401	1000
402	486
402	575
403	775
403	932
404	436
404	816
405	928
405	999
406	855
406	910
407	569
407	957
408	292
408	321
409	799
409	976
410	990
410	1000
411	934
411	981
412	590
412	750
413	513
413	936
414	15
414	103
415	821
415	840
416	970
416	977
417	669
417	932
418	716
418	825
419	787
419	858
420	527
420	829
421	496
421	577
422	942
422	946
423	980
423	987
424	779
424	942
425	794
425	956
426	793
426	896
427	943
427	972
428	548
428	691
429	934
429	981
430	880
430	898
431	263
431	724
432	278
432	378
433	163
433	901
434	212
434	978
435	580
435	997
436	404
436	816
437	73
437	989
438	315
438	946
439	945
439	995
440	920
440	962
441	71
441	994
442	956
442	968
443	983
443	994
444	656
444	998
445	978
445	993
446	241
446	349
447	595
447	963
448	144
448	510
449	904
449	974
450	819
450	999
451	484
451	700
452	977
452	982
453	641
453	823
453	950
454	494
454	716
454	789
455	249
455	277
455	535
456	933
456	948
456	976
457	977
457	982
457	995
458	630
458	753
458	917
459	106
459	824
459	856
460	543
460	967
460	972
461	928
461	947
461	999
462	735
462	957
462	974
463	827
463	967
463	993
464	956
464	960
464	968
465	59
465	962
465	987
466	485
466	868
466	927
467	756
467	983
467	998
468	59
468	80
468	251
469	985
469	989
469	996
470	621
470	714
470	800
471	108
471	607
471	611
472	120
472	362
472	609
473	591
473	887
473	896
474	307
474	336
474	616
475	848
475	888
475	994
476	180
476	697
476	740
477	889
477	948
477	976
478	753
478	909
478	925
479	56
479	373
479	915
480	58
480	83
480	731
481	26
481	624
481	822
482	751
482	944
482	958
483	283
483	868
483	927
484	451
484	714
484	940
485	310
485	466
485	868
486	84
486	402
486	575
487	990
487	997
487	1000
488	7
488	87
488	945
489	340
489	874
489	927
490	902
490	983
490	998
491	113
491	152
491	708
492	220
492	359
492	866
493	770
493	990
493	1000
494	260
494	454
494	825
495	793
495	834
495	872
496	421
496	515
496	577
497	990
497	997
497	1000
498	990
498	997
498	1000
499	14
499	186
499	315
500	40
500	970
500	982
501	831
501	992
501	995
502	170
502	240
502	752
503	799
503	849
503	999
504	768
504	967
504	978
505	887
505	896
505	988
506	109
506	677
506	752
507	962
507	980
507	987
508	983
508	997
508	1000
509	924
509	956
509	968
510	282
510	448
510	913
511	906
511	967
511	993
512	302
512	908
512	913
513	413
513	792
513	936
514	193
514	612
514	846
515	496
515	577
515	773
516	952
516	964
516	971
517	977
517	983
517	998
518	22
518	789
518	825
519	962
519	980
519	987
520	558
520	695
520	738
521	834
521	892
521	894
522	914
522	922
522	959
523	644
523	944
523	958
524	843
524	992
524	995
525	985
525	989
525	996
526	28
526	160
526	660
527	320
527	420
527	917
528	681
528	931
528	937
529	546
529	715
529	949
530	374
530	400
530	679
531	9
531	729
531	999
532	787
532	858
532	959
533	581
533	806
533	937
534	863
534	961
534	976
535	277
535	338
535	455
536	969
536	992
536	995
537	812
537	870
537	885
538	970
538	977
538	982
539	178
539	656
539	890
540	799
540	933
540	948
541	920
541	934
541	981
542	761
542	899
542	998
543	460
543	818
543	879
544	930
544	988
544	994
545	952
545	960
545	968
546	529
546	810
546	949
547	355
547	737
547	895
548	150
548	428
548	691
549	774
549	947
549	999
550	876
550	920
550	981
551	676
551	678
551	767
552	666
552	792
552	936
553	941
553	944
553	986
554	779
554	830
554	919
555	989
555	991
555	996
556	45
556	370
556	936
557	775
557	820
557	932
558	520
558	690
558	695
559	875
559	944
559	958
560	105
