1	28 
2	23 
3	19 
4	10 
5	29 
6	33 
7	15 
8	34 
9	20 
10	14 
11	3 
12	31 
13	22 
14	4 
15	5 
16	23 
17	16 
18	11 
19	34 
20	22 
21	10 
22	17 
23	35 
24	35 
25	20 
26	25 
27	37 
28	26 
29	22 
30	9 
31	2 
32	31 
33	33 
34	19 
35	14 
36	9 
37	11 
38	36 
39	17 
40	27 
41	37 
42	5 
43	7 
44	19 
45	16 
46	22 
47	24 
48	34 
49	10 
50	12 
51	36 
52	7 
53	34 
54	19 
55	29 
56	29 
57	16 
58	15 
59	13 
60	37 
61	3 
62	35 
63	33 
64	19 
65	22 
66	28 
67	30 
68	27 
69	18 
70	37 
71	8 
72	12 
73	37 
74	6 
75	12 
76	10 
77	8 
78	17 
79	4 
80	26 
81	36 
82	7 
83	24 
84	34 
85	26 
86	19 
87	27 
88	36 
89	3 
90	28 
91	26 
92	23 
93	16 
94	15 
95	10 
96	3 
97	18 
98	29 
99	14 
100	16 
101	23 
102	2 
103	7 
104	7 
105	37 
106	20 
107	29 
108	3 
109	6 
110	21 
111	3 
112	30 
113	23 
114	36 
115	19 
116	13 
117	6 
118	16 
119	14 
120	11 
121	9 
122	11 
123	12 
124	4 
125	9 
126	2 
127	2 
128	4 
129	33 
130	19 
131	5 
132	13 
133	24 
134	24 
135	10 
136	13 
137	24 
138	17 
139	5 
140	27 
141	24 
142	25 
143	24 
144	2 
145	35 
146	31 
147	2 
148	22 
149	2 
150	4 
151	34 
152	25 
153	8 
154	26 
155	17 
156	17 
157	9 
158	12 
159	37 
160	26 
161	9 
162	23 
163	17 
164	17 
165	30 
166	16 
167	13 
168	14 
169	20 
170	12 
171	17 
172	13 
173	3 
174	24 
175	14 
176	12 
177	19 
178	33 
179	13 
180	3 
181	27 
182	23 
183	31 
184	28 
185	35 
186	20 
187	23 
188	7 
189	33 
190	4 
191	26 
192	2 
193	24 
194	37 
195	29 
196	29 
197	2 
198	11 
199	9 
200	6 
201	30 
202	7 
203	17 
204	11 
205	18 
206	5 
207	31 
208	25 
209	23 
210	31 
211	36 
212	21 
213	29 
214	33 
215	5 
216	8 
217	25 
218	31 
219	7 
220	22 
221	19 
222	1 
223	20 
224	22 
225	37 
226	10 
227	29 
228	26 
229	22 
230	6 
231	9 
232	35 
233	6 
234	7 
235	19 
236	3 
237	31 
238	21 
239	22 
240	9 
241	20 
242	28 
243	20 
244	34 
245	36 
246	31 
247	35 
248	11 
249	5 
250	11 
251	33 
252	3 
253	18 
254	13 
255	6 
256	11 
257	26 
258	10 
259	29 
260	22 
261	8 
262	14 
263	4 
264	28 
265	37 
266	34 
267	26 
268	24 
269	1 
270	16 
271	27 
272	14 
273	25 
274	26 
275	14 
276	9 
277	31 
278	29 
279	35 
280	9 
281	2 
282	18 
283	22 
284	11 
285	31 
286	21 
287	7 
288	30 
289	18 
290	25 
291	30 
292	13 
293	36 
294	29 
295	13 
296	14 
297	33 
298	26 
299	16 
300	36 
301	18 
302	25 
303	18 
304	25 
305	36 
306	11 
307	4 
308	35 
309	25 
310	28 
311	2 
312	14 
313	35 
314	2 
315	28 
316	33 
317	37 
318	37 
319	18 
320	31 
321	34 
322	18 
323	10 
324	9 
325	24 
326	23 
327	14 
328	12 
329	37 
330	16 
331	19 
332	10 
333	11 
334	12 
335	34 
336	21 
337	20 
338	7 
339	15 
340	13 
341	35 
342	36 
343	4 
344	11 
345	10 
346	6 
347	20 
348	35 
349	23 
350	4 
351	7 
352	3 
353	28 
354	12 
355	18 
356	12 
357	28 
358	3 
359	16 
360	36 
361	20 
362	28 
363	13 
364	36 
365	5 
366	21 
367	31 
368	28 
369	34 
370	20 
371	22 
372	6 
373	18 
374	12 
375	14 
376	2 
377	21 
378	23 
379	16 
380	18 
381	27 
382	21 
383	24 
384	6 
385	29 
386	8 
387	34 
388	19 
389	10 
390	12 
391	34 
392	28 
393	35 
394	21 
395	24 
396	10 
397	5 
398	7 
399	30 
400	5 
401	26 
402	21 
403	21 
404	5 
405	6 
406	5 
407	21 
408	26 
409	21 
410	5 
411	30 
412	4 
413	27 
414	5 
415	4 
416	2 
417	1 
418	4 
419	27 
420	6 
421	8 
422	27 
423	8 
424	21 
425	6 
426	34 
427	30 
428	4 
429	15 
430	27 
431	6 
432	30 
433	27 
434	8 
435	8 
436	27 
437	8 
438	27 
439	15 
440	30 
441	15 
442	1 
443	27 
444	8 
445	27 
446	8 
447	15 
448	8 
449	15 
450	1 
451	8 
452	30 
453	1 
454	15 
455	1 
456	30 
457	8 
458	1 
459	30 
460	30 
461	8 
462	30 
463	15 
464	15 
465	1 
466	15 
467	1 
468	15 
469	32 
470	15 
471	1 
472	15 
473	1 
474	1 
475	32 
476	1 
477	15 
478	32 
479	1 
480	1 
481	1 
482	1 
483	32 
484	32 
485	32 
486	32 
487	32 
488	32 
489	32 
490	32 
491	32 
492	32 
493	32 
494	32 
495	32 
496	32 
497	32 
498	32 
499	32 
500	32 
