degree distribution (probability density function of the degree in logarithmic bins) 
6	0.288295
7	0.147682
8	0.10375
9.39506	0.131783
11	0.0371467
12.2941	0.0639868
14	0.0220355
15.5	0.0309611
17.7308	0.0220908
20.9444	0.0134303

degree distribution (degree-occurrences) 
6	0.24
7	0.14
8	0.112
9	0.098
10	0.064
11	0.052
12	0.072
13	0.03
14	0.04
15	0.032
16	0.032
17	0.024
18	0.018
19	0.01
20	0.014
21	0.01
22	0.012

6	0.24
7	0.14
8	0.112
9	0.098
10	0.064
11	0.052
12	0.072
13	0.03
14	0.04
15	0.032
16	0.032
0	0
