1	29 
2	27 
3	9 
4	32 
5	3 
6	1 
7	35 
8	8 
9	10 
10	1 
11	33 
12	5 
13	21 
14	19 
15	30 
16	21 
17	8 
18	30 
19	40 
20	17 
21	2 
22	23 
23	27 
24	24 
25	1 
26	3 
27	29 
28	14 
29	38 
30	17 
31	19 
32	4 
33	7 
34	12 
35	12 
36	32 
37	24 
38	30 
39	33 
40	28 
41	19 
42	8 
43	4 
44	22 
45	35 
46	32 
47	12 
48	37 
49	40 
50	3 
51	1 
52	21 
53	14 
54	22 
55	14 
56	30 
57	16 
58	7 
59	24 
60	34 
61	16 
62	12 
63	5 
64	10 
65	5 
66	35 
67	10 
68	26 
69	37 
70	37 
71	22 
72	19 
73	18 
74	26 
75	26 
76	17 
77	15 
78	7 
79	31 
80	1 
81	21 
82	3 
83	5 
84	21 
85	10 
86	6 
87	23 
88	40 
89	37 
90	10 
91	37 
92	39 
93	34 
94	16 
95	30 
96	28 
97	40 
98	38 
99	5 
100	26 
101	2 
102	3 
103	5 
104	16 
105	20 
106	27 
107	26 
108	22 
109	18 
110	12 
111	24 
112	35 
113	11 
114	18 
115	23 
116	36 
117	37 
118	24 
119	34 
120	40 
121	39 
122	35 
123	30 
124	2 
125	8 
126	36 
127	6 
128	8 
129	20 
130	37 
131	40 
132	22 
133	33 
134	16 
135	6 
136	10 
137	24 
138	15 
139	13 
140	9 
141	2 
142	38 
143	5 
144	26 
145	24 
146	30 
147	36 
148	26 
149	25 
150	37 
151	7 
152	35 
153	12 
154	3 
155	26 
156	11 
157	21 
158	33 
159	35 
160	5 
161	35 
162	18 
163	13 
164	37 
165	37 
166	11 
167	8 
168	18 
169	7 
170	24 
171	35 
172	35 
173	25 
174	5 
175	9 
176	34 
177	6 
178	32 
179	23 
180	18 
181	16 
182	35 
183	24 
184	28 
185	34 
186	4 
187	33 
188	17 
189	18 
190	30 
191	6 
192	2 
193	8 
194	6 
195	3 
196	3 
197	39 
198	39 
199	30 
200	7 
201	8 
202	27 
203	26 
204	24 
205	16 
206	32 
207	26 
208	13 
209	1 
210	7 
211	10 
212	17 
213	14 
214	16 
215	40 
216	4 
217	3 
218	25 
219	18 
220	3 
221	12 
222	33 
223	1 
224	22 
225	22 
226	32 
227	27 
228	10 
229	5 
230	27 
231	39 
232	36 
233	5 
234	7 
235	12 
236	14 
237	40 
238	1 
239	8 
240	20 
241	31 
242	3 
243	38 
244	18 
245	36 
246	15 
247	37 
248	27 
249	38 
250	37 
251	2 
252	21 
253	29 
254	40 
255	30 
256	35 
257	5 
258	11 
259	37 
260	22 
261	27 
262	30 
263	6 
264	38 
265	22 
266	33 
267	23 
268	36 
269	5 
270	17 
271	8 
272	23 
273	1 
274	37 
275	2 
276	6 
277	36 
278	34 
279	34 
280	17 
281	3 
282	3 
283	4 
284	37 
285	16 
286	10 
287	8 
288	24 
289	26 
290	38 
291	32 
292	24 
293	18 
294	17 
295	37 
296	30 
297	2 
298	23 
299	13 
300	31 
301	38 
302	4 
303	18 
304	17 
305	3 
306	6 
307	18 
308	40 
309	37 
310	4 
311	14 
312	9 
313	6 
314	7 
315	40 
316	23 
317	37 
318	6 
319	30 
320	13 
321	32 
322	1 
323	12 
324	32 
325	40 
326	1 
327	6 
328	10 
329	36 
330	26 
331	33 
332	14 
333	20 
334	32 
335	2 
336	33 
337	10 
338	13 
339	3 
340	8 
341	18 
342	6 
343	6 
344	10 
345	3 
346	6 
347	5 
348	39 
349	36 
350	38 
351	38 
352	27 
353	6 
354	13 
355	33 
356	4 
357	26 
358	12 
359	17 
360	16 
361	3 
362	23 
363	3 
364	34 
365	4 
366	33 
367	16 
368	10 
369	33 
370	7 
371	27 
372	31 
373	21 
374	2 
375	1 
376	26 
377	37 
378	19 
379	4 
380	17 
381	16 
382	31 
383	30 
384	16 
385	21 
386	23 
387	18 
388	18 
389	13 
390	22 
391	35 
392	4 
393	2 
394	24 
395	8 
396	13 
397	32 
398	38 
399	16 
400	5 
401	24 
402	33 
403	8 
404	27 
405	17 
406	21 
407	24 
408	18 
409	39 
410	31 
411	5 
412	30 
413	12 
414	38 
415	36 
416	27 
417	32 
418	2 
419	1 
420	13 
421	33 
422	26 
423	4 
424	32 
425	16 
426	38 
427	33 
428	17 
429	27 
430	26 
431	35 
432	35 
433	5 
434	10 
435	5 
436	32 
437	35 
438	38 
439	17 
440	6 
441	36 
442	1 
443	38 
444	37 
445	16 
446	27 
447	27 
448	7 
449	3 
450	2 
451	32 
452	7 
453	8 
454	37 
455	35 
456	38 
457	38 
458	1 
459	32 
460	2 
461	35 
462	32 
463	38 
464	32 
465	36 
466	1 
467	16 
468	12 
469	8 
470	17 
471	24 
472	17 
473	37 
474	8 
475	38 
476	18 
477	35 
478	24 
479	1 
480	7 
481	35 
482	27 
483	18 
484	10 
485	5 
486	6 
487	10 
488	3 
489	26 
490	24 
491	8 
492	24 
493	1 
494	1 
495	3 
496	32 
497	24 
498	5 
499	5 
500	1 
