1	12 
2	13 
3	11 
4	9 
5	9 
6	7 
7	8 
8	7 
9	11 
10	8 
11	9 
12	12 
13	9 
14	12 
15	12 
16	7 
17	11 
18	13 
19	4 
20	3 
21	8 
22	8 
23	13 
24	7 
25	7 
26	11 
27	6 
28	11 
29	3 
30	5 
31	10 
32	12 
33	3 
34	9 
35	4 
36	6 
37	13 
38	12 
39	1 
40	8 
41	1 
42	1 
43	6 
44	7 
45	1 
46	6 
47	4 
48	6 
49	6 
50	11 
51	8 
52	6 
53	5 
54	2 
55	4 
56	12 
57	5 
58	1 
59	5 
60	5 
61	5 
62	3 
63	12 
64	10 
65	2 
66	3 
67	5 
68	3 
69	3 
70	13 
71	3 
72	1 
73	1 
74	5 
75	1 
76	13 
77	2 
78	10 
79	10 
80	13 
81	4 
82	2 
83	4 
84	4 
85	13 
86	4 
87	13 
88	4 
89	2 
90	10 
91	2 
92	10 
93	10 
94	2 
95	2 
96	2 
97	10 
98	10 
99	2 
100	10 
