degree distribution (probability density function of the degree in logarithmic bins) 
1	0.0110435
2	0.610022
3	0.251216
4	0.0641457
5.31667	0.0706344
7.42857	0.0241981
10	0.0152262
13.6667	0.00698601
19	0.00376087

degree distribution (degree-occurrences) 
1	0.004
2	0.41
3	0.23
4	0.08
5	0.082
6	0.038
7	0.032
8	0.024
9	0.018
10	0.012
11	0.018
12	0.01
13	0.004
14	0.006
15	0.006
16	0.004
17	0.008
18	0.002
19	0.002
20	0.006
22	0.004

1	0.004
2	0.41
3	0.23
4	0.08
5	0.082
6	0.038
7	0.032
8	0.024
9	0.018
10	0.012
11	0.018
12	0.01
13	0.004
14	0.006
15	0.006
0	0
